content,score
"beli makanan dari harga yg di aplikasi dgn harga yg kenyataan sering beda, entah warung makanannya yg males update atau diboongin sama tukang grabnya (maaf!), akhirnya harga promo jadi berubah. Saya kasihan juga sih sama tukang grabnya udah jauh2 dateng, eh malah saya batalin. maaf sekali lagi maaf. Abis mau gimana lagi, saya tertarik sama promonya yg murah meriah.",4
"2 atau 3 update-an terbaru, tidak access ketika mencari titik tujuan. Jadi agak sulit untuk penyandang disabilitas sensorik netra. Semoga kedepannya lebih baik lagi dan memperhatikan penyandang disabilitas.",3
"Service masih buruk woi, drivernya jarang di training, ngga perhatikan keselamatan!!! Tarif nya juga jd mahal!!! Tolong rutenya diambil yg pendek, jngn jauh""!!!!! , jadi MAHAL Tarifnya, PADAHAL JARAK DEKET !!!! MAPSNYA JG SUKA ERROR!!! UNINSTALL RAME2 YOK!!!! EMANGNYA DRIVERNYA AJA YG BISA DEMO? PENUMPANG JUGA BISA KOMPLAINT DONK!??? #UNINSTALLGRAB",1
"Untuk aplikasinya sudah baik dan lengkap. Tetapi tidak dengan beberapa drivernya. Saya membeli paket hemat grab bike sebesar 30k, lalu saya gunakan. Tetapi driver malah ketus melayani saya padahal saya sudah mengarahkan jalan, tersenyum dan mengucapkan terimakasih dengan nada yg halus. Untuk semua driver tolong apabila tidak suka dengan keberadaan promo tsb komplain kepada pihak penyedia jasa grab nya buka kepada pelanggannya. Terimakasih 🙏 tolong ditindaklanjuti hal seperti ini.",3
"Jujur saya cukup sering menggunakan grab tapi saya agak kecewa... Saya memang domisili jawa timur... Tapi ketika saya tengah melakukan tugas kuliah di jawa tengah atau jawa barat, kode promosi atau apapun itu tidah ada notifikasi tetep menggunakan jawa timur... Seenggaknya tolong bisa menditeksi dimana wilayahnya jadi kode promo menyesuaikan wilayahnya... Pasti setiap orang butuh promo cuma kalau. Gini ya bingung promo tetep jawa timur padagal saya sedang d jogja",2
"Saat pesan makanan ada warung/resto yg tutup tapi di aplikasi statusnya buka. jadi terpaksa harus cancel, kasihan driver uda jalan tapi nemuin tutup. tolong dong kasih teguran buat warung/resto yg statusnya buka di aplikasi tapi warung/restonya tutup",5
"First suggest, sebelumnya gue males komen haha, tapi GrabCar sungguh berguna yaah... Sekarang tetangga sebelah (G*Jek) malah susah yaa aplikasinya, Berubah gt menu2nya..Kalo Grab Mas2nya juga friendly sih selama ini. Heheeeee Nice trip lah pokoknya! Pertahankan ya aplikasinya",5
"aplikasi nya bagus banget.pokok nya gak akan nyasal deh kalo download aplikasi Grab.Tapi,aku download kenapa harus di perbaharui dulu aku,udah perbaharui lalu aku buka aplikasi nya mala di suruh diperbaharui lagi.gimana sih. Mohon di perbaiki lagi 🙏🙏🙏🙏",1
"saya sejak 2017 pakai aplikasi grab. sangat membantu untuk mobilisasi transportasi, makanan dan pengiriman barang. mungkin bisa ditingkatkan lagi oleh developer. dan semoga kedepannya ada benefit lebih bagi customer yg sudah lama menggunakan aplikasi ini selain dari rewards yg tersedia pada aplikasi. sukses selalu grab indonesia! 💕",5
"mohon untuk layanan orderan pengantaran pesanan driver grabfood lebih dari satu akun/ tempat tujuan dihilangkan saja, kurang efektif dan kurang efisien karena makanan yg dipesan kelamaan sampainya, makanan jadi dingin dan berantakan, gak banget deh buat kita yang dikejar kejar waktu niatnya pengen efisien malah jd gak efisien krn drivernya menerima orderan lebih dari satu orang & beda tempat walaupun satu arah",1
"Overall suka.. Tapi aku lebih suka kalo langganannya seperti awal Potongan 10rb nya buaanyak. Kalo sekarang potong cuma 5rb kalo jauh masih kurang banyak dan kecil banged, nah kalo potongannya 10rb kn baru berasa potongannya.. Buat aku ga penting banyak voucher tapi penting besar nominal diskonnya",5
"Kecewa sekali dengan grab. Terutama tadi pagi. Saya memesan driver sengaja 30 menit sebelumnya karena biasanya driver butuh waktu 5 menit untuk menjemput dan 10 menit ke kantor saya. Tapi setelah dpt driver aplikasinya error, saya tidak bisa berkomumikasi dg driver, hingga akhirnya saya naik ojek pangkalan setelah 20 menit aplikasinya masih error. Dan ini bukan pertama kalinya terjadi.",1
"Kenapa ya udh lebih dari 2minggu promo grab bike harian ga bisa d pake padahal saya belum pake sama sekali tiap harinya, order jam 9 pagi pun selalu ada bacaan voucer sudah habis d gunakan masa iya masih pagi udah abis kalau malem sih it's ok, serasa jadi males pake kalau tiap hari promonya g ada",1
"tolong dong buat grab, tarif nya dikondisikan lagi. kenapa jadi mahal begini? banyak masyarakat yg tadinya butuh grab sekarang berkurang gara² tarif yg lumayan naiknya mahal. biasanya 9rb bisa buat bolak-balik,ini cuma satu kali perjalanan. minta dikondisikan lagi",2
"Sejauh ini saya menggunakan Grab karena lebih mudah. Namun di harapkan driver khususnya kota kendari, Untuk menggunakan kendaraan yang sesuai dengan aplikasi, atau setidaknya konfirmasi jika kendaraannya berbeda. Dan menyediakan uang kecil untuk kami, ini alasan kami menggunakan OVO yg nyatanya kalian tdk begitu suka cara transaksi ini. Terimakasih",4
Saya agak kecewa dengan grab yang sekrang ini PROMO GRAB DRIVERNYA sangat rendah potongannya dan sangat mahal tunainya apalagi sekarang prono grab foodnya potongannya sedikit kita harus beli dengan harga yang mahal kualitas grab sekarang mulai menurun drastis tetapi memiliki kelebihan juga karna hampir setiap daerah terpencil grab masih bisa di jumpai tidak sama dengan Ojek Online yang lain yang begitu susah di temui jika daerahnya agak terpencil Makasih buat grab yang selalu ada disetiap waktu,4
Saya sangat suka dng layanan grab.. Sangat membantu sekali. Tetapi kadang suka mendapatkan driver yg menyebalkan.. Karena memaksa utk cancel padahal cancel atas alasan yg tdk masuk akal atau tdk ingin menerima orderan,5
"Untuk paket hemat makanan kalau bisa di ubah ke yg sebelum nya kalau yg sekarang bukannya hemat malah makin mahal yg ada, Coba bayangkan 1 org harus makan 50rb baru bisa pake kupon nya dan lagi diskonnya cuman 30rb sisa nya 20rb harus kita bayar lagi dan utk mendapatkan kupon harus kita beli seharga 120rb apa yg hemat kalau gitu ?",3
"Seperti nya semenjak di update yg terbaru aplikasi nya sudah tidak bisa dipakai lagi, masuk akun tidak bisa server lelet & mungkin ini akhir dari grab Lebih baik pakai aplikasi sebelah Lebih lancar dan stabil",1
"lumayan puas,tapi suka sebel klo pas driver suruh cancel dengan alasan ga jelas,emang si driver ga bisa tuh cancel sendiri kalo memang dia sendiri ga bisa... jadi terpaksa saya cancel ..dan besoknya pernah akun saya dapet peringatan karena pernah cancel,padahal driver yang suruh.... 🤕🤕🤕",4
"Kenapa akun saya ditangguhkan 2 kali belum ada sebulan.. Yg pertama ditangguhkan trs saya disuruh ngisi banding dan bisa, lha ini belum dipakai apa² tau² ditangguhkan lagi.. Gimana ini..? Gak ada solusi sama sekali.. Grab perusahaan besar, tp tidak menjaga customernya dengan baik itu percuma..",1
kenapa jadi eror begini. setiap kali mau buka aplikasi grab nya selalu gagal di buka terus.. padahal penyimpanan juga masih longgar.. tolong di perbaiki.. saya sangat suka aplikasi ini. kalau gini terus saya pindah ke aplikasi tetangga aja,1
"Hari ini 3x order grabcar, tapi 3x saya batalkan atas permintaan driver dengan alasan : 2 driver bilang jauh (11 menit), 1 driver lupa matikan aplikasi sedang antri BBM). Untuk mobil saya siap menunggu , tapi driver mengeluh jauh. Ada baiknya driver batalkan sendiri kalau tidak bisa jemput, jangan membuat penumpang berharap dan akhirnya tidak bisa jemput.",3
"Tolong ya grab ketika hujan driver ngambil orderan ketika saya sudah menunggu lama ternyata tdk direspon oleh pengemudi, dan saya putus kan utk bbrp kali mengencancel dan skrg saya tdk bisa memesan kembali karna terlalu byk mengcancel.. Apa kejadian seperti ini tetap kesalahan dr kami sbg customer, pdhl ini kesalahan dr driver yg mengambil orderan tp TIDAK BERTANGGUNG JAWAB ATAS PEKERJAANNYA!",1
"Grab, saya sekitar dua tahun lalu pernah pake grab mobil dari arah gor citra sampe sman 7 bandung, pas saya mau kasih bintang hp saya mati trs saya charge dan balik ke app grab udah gabisa ksih bintang. Mohon maaf ya bapa😭 dan makasih juga😭",5
"aplikasi selalu minta upgrade, padahal fiturnya sama aja perubahan jg terlalu membantu. apalagi kalo butuh mendadak harus upgrade dan memori gak mendukung, malah jd bikin kesel aplikasi ini.",1
"Main suspen² akun penumpang tanpa kejelasan, katanya di hp ada lebih dari 1 akun aktif ,, woe ini akun gue pake udah bertahun² ya trus katanya ada kegiatan yg tidak wajar eh anjeng selama gue pake akun grab , gue cancle orderan pun bisa di itung cuma 3x selama gue instal ini aplikasi itu pun karna permintaan driver . Udah pelayanan gak memuaskan lelet,,,, beli makanan biasanya 20menit udah kelar sekarang musti nunggu 1 jam karna driver bawa orderan lain PERCUMA ADA GRABFOOD 👎",1
"Sekarang sering kali pesan makanan selalu lama pengantarannya.. Hari ini pesan makanan dari jam 9.05 datangnya jam 10.29, ternyata sekarang driver selalu mengirim dua orderan.. Kemarin hari minggu jg bgtu, orderannya lama sekali dtg, order jam 11.19 dtnya hampir jam setengah 1 siang akhirnya anak2 saya makan sudah terlambat sekali.. Service levelnya kurang, dan peraturannya merugikan customer,",1
"Ini berisik banget aplikasinya bunyi2 terus ketika proses perjalanan (pesanan bike dan car), ga bisa dimatiin lagi suara musik/notifikasinya, atau paling tidak ditambahin opsi matikan musik notifikasi itu... bikin baterai cepet drop jg kl perjalanan nya jauh..",3
"jelek banget maapnya saya pesan grab, titik jemputnya tidak sesuai terus, atau sering ganti titik jemput sendiri. tolong diperbaiki dunk, soalnya sopirnya malah komplain ke konsumen. karena titiknya lari sendiri. tidak sesuai.",1
"bintang 4 dlu, karena di aplikasi saya kadang suka error, pengantaran titik grabfood yg beda, driver sama saya harus jalan menuju meet up point, kadang drivernya muter untuk cr lokasi, klik grab bike alih ke menu grabcar, belum diberi penilaian untuk saran agar driver cari jalan yang aman sudah keinput nilai otomatis, sama pernah mau grab now mesti unggah foto diri",4
"Hallo selamat pagi. Maaf hanya sekedar memberi saran, untuk para driver tolong di briefing lagi ya min, buat membalas chat customer, ketika orderan masuk. Soalnya saya waktu itu mau berangkat kerja pesan grab car. Pesan dari jam 09.20 dapet driver, saya chat buat memastikan lokasi jemput. Tapi driver tak kunjung membalas, di telp pun ga di angkat. Tapi mobil di maps nya jalan, sampe jam 09.50 ga ada konfirmasi apa-apa dari driver nya. Sampesampe saya telat masuk kerja. Tolong di perbaiki lagi ya",4
"Kenapa fitur ekspress menyertakan berat per kg, kalau brang ga ada sampai per kg ttp bayar per kg gitu berasa tidak adil bagi customer. Harusnya fitur ya isi sesuai yg sudah di timbang atau kasih opsi lain jadi kan memudahkan. Mohon di perbaiki terimakasih 🙏",2
Saya suka sih app nya cuma kadang sebel klo pesen grabfood kan alamat pengiriman nya otomatis tuh sesuai yg kita data. Tp kadang pas pesen makan aku cek alamatnya brubah sendiri pdhl aku ga prnh rubah. Ini kan kasian bapak grabbike nya jg 😡,3
"Bagaimana tanggapan dari pihak grab ini? Kok semakin lama semakin turun kualitasnya? Sistem proses pulsa dan kuota moton sediakan live chat untuk komplain dan mohon di prioritaskan masalah apapun. Karna anda sudah membuat aplikasi dengan ke untungan yg tidak sedikit, sedangkan kami patner grab yg bekerja tidak pernah di prioritaskan jika ada kendala",1
"Semenjak di perbarui aplikasinya malah gelappp... Tampilan tdak menarik mlah bikin bingung saya,,, pdahal tampilan awal yg bnyk menu sangat menyenangkan dan mudah untuk memilih. Harusnya lbih baik bkan lbih buruk !!",2
"tidak suka dengan sistem grab yang sekarang. banyak masalah dan kendala. bikin kekecewaan menambah. baik di grab food, baik di grab bike, maupn di grab reward utk penukaran poin. komplen pun di gmail, lama utk balas keluhan. itu pun kalau solusinya ada atau cepat. kalau tidak, ya mungkin smkin lama bakalan akan pindah ke aplikasi lain.",1
"Sorry gue kasih bintang 2 krn beberapa hari ini agak keganggu sama promo2 dari grab yg stiap mau gue pake,ada tulisan ""voucher sudah habis digunakan""..!! Jelas2 vouchernya baru mau dipake.. sama Maps nya jg akhir2 ini ngaco banget,, mungkin selama masih kek gini,gue mau sering pake ojol sebelah aja yg lebih nyata dan pasti",2
"Trauma sbnrnya mau pake grab. Karna pernah ad kendala d pengiriman. Dan d cancel tdk bsa. Sdgkan dr driver jg ga bs cancel malah d limpahkanke driver lain.. Pdhal saya mau cancel. Y sdah saya uninstall saja aplikasi. Dan tb"" Driver dtg trs pdhal saya ga pesen. Itu kejadian jam 10 mlam. Buat istirahat terganggu aja.",4
"Kenapa tiba"" akun grab ku keluar . Skrg dimasukan ulang gak bisa terbuka . Pdhal gak ada masuk pemberitahuan email ke akun ku . Aku pusing kek gini kalau udah bermasalah . Help me😭😭 Grab ku gak ada ku apa""in . Kasih saran dong gimama atasin nya",1
Kode promo nya gak bisa di gunakan padahal masih berlaku& belum lewat batas waktu nya klo bisa pusat bantuan nya bisa lebih cepat tanggap klo di klik lama banget loding nya,3
please kalau update pertimbangkan besarnya data app tsb. kenapa dg BRI harus kena biaya admin jija ingin top up saldo via atm? mungkin kedepannya bisa kerjasama dg lebih banyak bank yaa. selebihnya saya sangat terbantu dg grab. thanks,4
begitu dapat drivernya ..aplikasi langsung ngebleng ..begitu driver sudah kirim pesan banyak dan aplikasi normal kembali begitu driver saya telepon eng ing eng telepon sang driver tidak terdaftar..dan drivernya sudah membatalkannya ..bukankah sop jika sang pemesan dikirim pesan blm membalas dari driver mencoba menghubungi via telepon,1
abang grabnya selalu baik. tetapi pengemudinya jarang bisa selalu dgn maps. dia harus tau tempat tujuan penumpangnya yg bnr. tidak bisa melihat maps penumpang. semoga grab bisa mempunyai aplikasi yg melihat penumpangnya sesuai maps .seperti gojek. terimakasih.,5
"Minta di-update, pas udh update, udh 100% malah keterangannya ""tidak dapat menginstal"". Udh hampir 10x dicoba, dari pagi sampe malem dicoba. Tetep gabisa. Maunya gimana si, grab??!!!",4
"Kurang puas dengan pelayanan customer, pengemudi seenaknya menambahkan tarif krn saya pakai Ovo, apa gunanya ada promo kalau yg dibyrkan malah lebih mahal?! Terus, customer agak sulit untuk meng ajukan complain.",3
"Baru juga waktu tgl 20 Februari di update, hari ini harus diupdate lagi, jarak waktunya lamaan dong ngeupdatenye, klo gini kan jadi repot mau pesen makanan di grabfood tp harus diupdate dulu mana'an jaringannya lg jelek... Hmmm",5
"Makin kesini grabfood makin mahal ongkir yang bisa jaraknya hanya 0, atau 1, hanya 4000 skrg naik jadi 9000 pake ada biaya pemesanan lagi padahal cuma belanja di outlet saja, kalo belanja di Kfc atau Ph bisa masuk akal kalo ada biaya pemesanan.",4
Terkadang kecewa selalu dan harus upgrade versi yg lebih baru...dan ini gk cuma sekali...beberapa kali....jd semakin besar kapasitasnya...dan itu gk 2 atau 3 bln skali upgrade lah ini baru beberapa minggu udh d suruh upgrade...,3
Ribet. Harus diupgrade dulu kalo mau mesen. Kalo lagi darurat ga cocok bgt pake grab. Kan bisa nanti2 diupgradenya ya. Ini mah kalo ga upgrade gabisa dibuka aplikasinya 👎,1
"Hall gk penting sudah byk ada diaplikasi ini, yang seharus nya tidak ada menjadi ada, fokus aplikasi ojek online menjadi iklan dan manambah bug/cache di android dengan ada nya iklan gak penting imbas nya android menjadi lemot ! Kembalilah kepada jalur fungsional yang benar... agar para customer tidak menjauhi apa yang kalian perbuat dengan aplikasi yang gak penting diaplikasi ini....",1
Aplikasinya kadang lemot dan alamatnya ada beberapa tidak sesuai dengan yang punya toko/perusahaan. Harganya bersaing lah. Sering ngebug / ngefreze sendiri.,4
"Bosok, belum pernah pake kode promo grabblpnikmat tapi bilang ga bisa.. pagi siang malam saya coba pake tetap ga bisa udah komplain via email tapi jawabnya pasti ""kode promo memiliki batas penggunaan pemakaian perhari"" saya juga tau ada batas penggunaan perhari tapi masalahnya saya belumpernah pake dari awal... mending gausah ada promo kalo ga bisa dipake..",1
